unemployed,educ,health,age,female,migback
0,12,8,31,0,0
1,9,7,30,1,0
1,11.5,6,28,1,0
0,18,7,34,0,0
0,NA,9,40,0,1
0,13,3,42,1,0
0,11.5,6,35,1,0
0,11.5,9,39,0,0
0,18,9,40,0,0
0,14.5,6,48,1,0
0,18,9,49,0,1
0,16,9,38,0,0
0,16,8,30,1,1
0,10.5,8,33,0,0
0,18,7,30,1,0
0,18,9,30,1,0
0,14.5,7,25,1,0
0,11.5,7,45,1,0
0,15,3,30,0,0
0,18,7,35,0,0
0,11.5,8,28,0,0
0,11.5,3,45,1,0
0,16,9,34,1,0
0,15,4,40,1,1
0,12,7,37,0,0
0,12,7,37,1,0
0,12,7,32,1,0
0,13,7,71,0,0
0,15,8,66,1,1
0,11.5,8,35,0,0
0,13,6,66,0,0
0,10.5,8,68,1,0
0,11.5,7,53,0,0
0,11.5,5,53,1,0
0,12,6,46,1,0
0,11.5,9,49,0,0
0,11.5,9,21,0,0
0,12,0,51,1,0
0,NA,8,32,0,0
0,18,7,65,0,0
0,10.5,5,68,0,1
0,11,7,74,0,0
0,10.5,8,77,1,0
0,11.5,6,51,0,0
0,12,7,43,1,0
0,16,3,76,0,0
0,13,6,74,1,0
0,13,5,48,0,0
0,10.5,7,76,1,0
0,11.5,4,57,0,1
0,11.5,0,44,0,0
0,12,8,39,1,0
0,18,7,59,1,0
0,13,4,59,0,0
0,18,7,58,1,0
0,11.5,7,36,1,0
0,11,4,82,0,0
0,16,8,79,1,0
0,15,7,59,1,1
0,16,8,63,0,0
0,10.5,8,79,0,1
0,11,5,75,1,0
0,13,7,78,1,1
0,13,6,56,1,1
0,12,9,59,0,0
0,NA,8,34,1,0
0,13,8,71,1,0
0,16,8,72,0,0
0,18,9,48,0,0
0,12,9,39,1,0
0,12,7,64,0,0
0,11.5,3,56,1,0
0,NA,4,31,1,0
1,NA,5,28,1,0
0,NA,3,26,0,0
0,12,7,46,0,0
0,13,5,73,1,0
0,12,6,73,0,0
0,15,3,77,0,0
0,10.5,4,80,1,0
0,9,5,77,1,0
0,18,7,60,0,0
0,11.5,7,63,1,0
0,12,8,35,0,0
0,9,3,85,0,0
0,9,3,77,1,0
0,12,5,54,0,0
0,9,5,51,1,0
0,11.5,8,56,1,0
0,12,3,54,1,0
0,12,3,52,1,0
1,11.5,4,54,0,0
1,11.5,8,56,0,0
0,12,1,79,1,0
0,NA,5,77,0,0
0,9,0,81,0,0
0,11.5,6,41,1,0
0,18,8,74,0,1
0,13,6,72,1,0
0,11.5,8,55,1,0
0,NA,10,19,1,0
0,13,8,63,0,1
0,11.5,7,61,1,0
0,11.5,5,45,1,0
0,11.5,10,83,1,0
1,11.5,8,56,1,0
0,11,8,56,0,0
0,14,9,27,1,0
0,15,9,56,1,0
0,NA,3,56,0,0
0,15,5,32,1,0
0,NA,7,25,0,0
0,13,7,49,1,0
0,16,8,37,1,0
0,10.5,4,74,1,0
0,12,5,75,0,0
0,11.5,4,68,1,0
0,9,4,63,1,0
0,12,4,67,1,0
0,15,8,34,0,0
0,13,6,69,0,0
0,13,8,66,1,0
0,13.5,8,38,1,0
0,18,7,82,1,0
1,11.5,8,52,1,0
0,10,7,64,1,0
0,12,8,40,0,0
0,10.5,6,73,1,0
0,16,9,74,1,0
0,18,6,61,1,0
0,14,9,28,1,0
0,13,9,31,0,0
0,12,5,26,0,0
0,10.5,6,78,1,0
0,13,8,58,0,0
0,15,3,71,1,0
0,11.5,6,58,1,0
0,12,4,61,0,0
0,15,5,84,0,0
0,18,9,58,0,0
0,18,8,54,1,0
0,16,8,25,1,0
0,18,4,70,1,0
0,NA,8,40,1,0
0,15,8,53,1,0
0,11.5,7,33,1,0
0,11.5,6,50,0,0
0,18,3,50,0,0
0,15,3,49,1,0
0,13,8,63,1,0
0,12,7,76,0,0
0,18,8,38,0,0
0,11.5,4,62,0,0
0,12,8,51,0,0
0,12,2,49,1,0
0,13,2,62,1,0
0,10,0,64,0,0
0,NA,6,25,1,0
0,11.5,4,65,1,0
0,16,6,68,0,0
0,13,5,55,1,0
1,12,4,54,0,0
0,13.5,7,32,0,0
0,11.5,8,60,1,0
1,10.5,4,62,0,1
0,11.5,3,38,1,0
0,14.5,7,38,1,0
0,15,6,49,1,0
0,11.5,7,64,0,0
0,11.5,5,64,1,0
0,18,8,42,1,0
0,11.5,8,37,1,0
0,10.5,2,79,0,0
0,10.5,2,77,1,0
0,9,7,61,1,0
0,14,7,75,0,0
0,11.5,8,55,0,1
0,12,6,48,1,0
0,18,7,28,1,0
0,10.5,7,26,0,0
0,12,8,58,0,0
0,NA,5,18,1,0
0,11,3,71,0,0
0,11.5,3,68,1,0
0,15,5,74,0,1
0,16,8,69,1,0
0,18,6,49,0,1
0,10.5,6,74,1,0
0,13,8,45,1,0
0,12,8,42,1,0
0,14,4,56,0,0
0,11.5,8,57,1,0
0,18,8,66,1,0
0,12,3,67,0,0
0,11,7,39,0,0
0,9,8,67,1,0
0,10.5,8,75,1,1
0,10.5,2,74,0,0
0,11.5,8,39,1,0
0,NA,3,79,1,0
0,11.5,7,66,1,0
0,13,2,69,0,0
0,13,7,77,0,0
0,11,6,76,1,0
0,12,5,65,0,0
0,12,8,58,1,0
0,11,2,72,0,0
1,11,7,61,1,0
1,11.5,5,48,1,0
0,11.5,8,51,0,0
0,12,9,23,1,0
1,NA,5,21,1,0
0,10.5,6,51,0,1
0,11.5,2,50,1,0
0,11.5,7,37,1,0
0,13,5,87,0,0
0,13,6,87,1,0
0,11.5,2,57,1,0
0,15,5,72,0,0
0,18,4,74,0,0
0,18,4,67,1,1
0,13,5,69,1,1
0,11.5,7,72,0,0
0,10.5,1,74,0,0
0,11.5,5,57,1,0
0,9,6,76,1,0
0,10,2,47,1,0
0,10,7,50,0,0
0,11.5,7,30,0,0
0,11.5,8,27,0,0
0,13,9,57,1,0
1,11,5,57,1,0
1,9,9,28,1,0
0,9,0,82,1,0
0,12,6,59,1,0
0,18,6,64,0,0
0,15,7,36,0,0
0,18,8,35,0,0
0,12,2,58,1,0
0,9,3,60,0,1
0,11.5,8,29,1,0
0,11.5,4,58,0,0
0,13,7,58,1,0
0,18,9,35,0,0
0,16,8,26,0,0
0,12,7,64,0,0
0,13,4,59,1,0
0,16,7,37,1,0
0,18,7,32,1,0
1,10.5,5,60,0,0
0,10,7,55,1,0
0,13,7,27,0,0
0,10.5,5,67,0,0
0,11.5,2,66,1,0
0,11.5,5,68,0,0
0,18,8,70,0,0
0,13,6,65,1,0
0,18,6,27,0,0
0,16,7,25,0,0
0,18,7,62,1,0
0,16,4,67,1,0
0,13,5,68,0,1
0,11.5,7,65,0,0
0,13,5,63,1,0
0,10.5,5,79,1,0
0,9,5,75,0,0
0,12,2,46,1,0
0,12,3,49,0,0
0,NA,3,20,0,0
0,11.5,9,46,1,0
0,11.5,6,25,1,0
0,10.5,2,71,1,0
0,10.5,5,74,0,0
0,13,6,73,0,0
0,13,5,72,1,0
0,18,5,58,1,0
0,18,8,34,0,0
0,12,5,44,0,0
0,12,8,43,1,0
0,11.5,6,56,0,0
0,13,7,54,1,1
0,11.5,8,35,1,0
1,18,8,30,0,0
0,11.5,NA,23,1,0
0,10,5,23,1,0
0,11,1,74,0,0
0,11.5,8,68,1,0
0,11.5,4,50,1,0
0,9,4,76,1,0
0,10.5,1,81,0,1
0,10.5,4,74,1,0
0,16,6,78,0,0
0,13,2,62,0,0
0,13,8,61,1,1
0,18,7,70,1,0
0,12,2,76,0,0
0,15,3,68,0,0
0,13,3,67,1,0
0,12,5,54,0,0
0,9,5,78,1,0
0,11,0,85,0,0
0,11,1,83,1,0
0,12,8,48,0,1
0,11,1,82,0,0
0,9,1,81,1,0
0,11.5,6,65,1,0
0,11.5,6,68,0,0
0,10.5,4,75,0,0
0,11,9,76,1,1
0,12,8,47,1,0
0,11.5,10,46,1,0
0,12,8,45,0,0
0,12,9,42,0,0
0,15,4,44,0,0
0,11,6,74,1,0
0,9,3,90,1,0
0,11.5,7,54,1,0
0,10.5,5,63,0,0
0,10.5,3,80,1,0
0,11.5,3,51,0,0
0,10.5,6,47,1,0
0,NA,2,79,0,0
0,18,7,60,0,0
0,18,6,59,1,0
0,11.5,6,26,0,0
0,13,7,59,0,0
0,18,6,60,1,0
1,10.5,6,62,0,0
0,10.5,5,76,1,0
0,10.5,3,80,0,0
0,15,3,51,0,0
0,12,7,71,0,0
0,11.5,8,67,1,0
0,12,4,54,0,0
1,NA,1,50,1,0
0,12,7,66,1,0
0,11,3,67,0,0
0,14.5,8,41,1,0
0,10.5,8,72,1,0
0,9,5,84,1,0
0,11,3,79,1,0
0,12,3,63,1,0
0,12,4,61,1,0
0,10.5,8,65,0,0
0,12,7,41,0,0
0,11,5,77,1,0
0,11,7,85,0,0
0,11,1,64,1,0
0,13,8,65,0,0
0,10.5,5,77,1,0
0,13,8,48,1,0
0,11.5,5,53,0,0
0,13,6,27,1,0
0,10.5,6,76,0,0
0,11,7,78,0,0
0,11,8,74,1,0
0,10.5,8,67,1,0
0,10.5,5,75,0,0
0,12,6,77,0,0
0,10.5,6,77,1,0
0,13,5,75,0,0
0,11.5,8,70,1,0
0,11.5,8,58,1,0
0,12,7,37,0,0
0,18,4,39,1,0
0,18,5,60,0,0
0,9,4,66,1,0
0,12,6,36,0,0
0,10.5,2,72,0,0
1,9,5,50,0,0
0,12,5,63,1,0
0,18,8,70,0,0
0,13.5,5,53,1,0
0,10,8,71,1,0
0,11,8,74,0,0
0,18,6,46,0,0
0,NA,7,22,0,0
0,13,6,57,0,0
0,13,2,54,1,0
0,12,4,60,1,1
0,13,7,52,1,0
0,11.5,8,54,0,0
0,11.5,7,56,0,0
0,11.5,5,55,1,0
0,11.5,7,34,0,0
0,13,8,52,1,0
0,18,5,56,0,0
0,15,7,28,1,0
0,18,5,26,0,0
0,14.5,4,57,1,0
0,18,7,60,0,0
0,10.5,6,34,0,0
0,12,5,33,1,0
0,16,7,62,0,0
0,18,4,62,1,0
0,13,4,69,1,0
0,11.5,6,44,0,0
0,11.5,8,57,1,0
0,11.5,7,59,0,0
0,10.5,8,67,1,0
0,10.5,5,72,0,0
0,11.5,5,65,1,0
0,13,6,64,0,0
0,12,7,40,1,0
0,12,7,38,1,0
0,11.5,8,37,0,0
0,10.5,5,30,0,0
0,NA,8,23,1,0
0,9,5,75,0,0
0,11.5,8,74,1,0
0,13,5,75,0,0
0,18,8,49,1,0
0,18,7,41,0,0
0,NA,8,32,1,0
0,16,5,58,0,0
0,12,8,52,1,1
0,11.5,6,45,1,0
0,10,7,18,0,0
0,12,3,52,0,0
0,13,9,51,1,0
1,11.5,8,62,1,0
0,9,8,64,1,0
1,9,6,37,1,0
0,10,9,31,0,0
0,10.5,8,29,1,0
1,10,6,27,1,0
0,9,10,62,0,0
0,12,5,61,1,0
1,12,3,63,0,0
0,11.5,7,41,0,0
0,11.5,8,38,1,0
0,13,7,54,1,0
0,18,6,36,1,0
0,18,7,57,0,0
0,10.5,6,62,1,0
0,10.5,5,62,1,1
0,13,7,82,1,0
0,10.5,7,78,1,0
0,15,5,59,1,0
0,13,6,62,0,0
0,NA,6,30,1,0
0,11.5,5,60,1,0
0,10.5,3,34,1,0
0,11,3,97,0,0
0,11.5,5,64,0,0
0,11.5,8,48,0,0
0,12,4,47,1,1
0,11,2,72,1,0
0,14,8,74,0,0
0,18,8,50,0,0
0,11.5,8,55,1,0
0,10.5,9,72,1,0
0,11.5,6,58,0,0
0,12,9,57,1,0
0,13,5,83,0,1
0,10.5,0,81,1,0
0,11,6,81,1,0
0,13,9,65,1,0
0,11,7,68,0,1
0,18,3,61,0,0
0,18,7,56,1,0
1,18,8,32,1,0
0,15,NA,31,0,0
0,11,3,76,0,0
0,10.5,5,74,1,0
0,14.5,6,40,0,0
0,11.5,7,49,1,0
0,11.5,2,50,0,0
0,13,5,54,1,0
0,10,7,27,1,0
0,11.5,6,69,1,0
0,13,4,77,1,0
0,18,7,79,0,0
0,12,7,64,0,0
0,10,2,60,1,0
0,NA,8,28,1,0
0,11.5,7,44,0,0
0,13,8,55,1,0
0,11.5,8,45,0,0
0,18,8,30,0,0
0,11.5,4,61,0,0
0,11.5,6,61,1,0
0,10.5,4,85,0,0
0,10.5,3,84,1,0
0,12,6,57,0,0
0,13,2,56,1,0
0,13,4,62,1,0
1,13,8,36,1,0
0,11.5,5,60,0,0
0,12,7,35,1,1
0,12,5,56,0,0
0,13,5,76,0,0
0,10.5,4,77,1,0
0,18,7,48,1,0
0,13,8,25,0,0
0,11,6,72,0,1
0,10.5,8,70,1,0
0,12,6,58,1,0
0,11.5,1,59,0,0
0,10.5,2,40,0,0
0,11.5,3,55,0,0
0,11.5,5,52,1,0
0,12,5,64,0,0
0,10.5,4,71,1,0
0,18,6,47,1,0
0,12,7,65,0,0
0,13,7,64,1,0
0,16,9,42,0,0
0,11.5,9,39,0,0
0,12,9,41,1,0
0,13,8,63,1,0
0,10,8,64,0,0
0,18,9,41,1,0
0,18,8,39,0,0
0,11.5,9,55,0,0
0,12,3,58,0,0
0,12,5,54,1,0
0,11.5,7,62,1,0
0,10.5,0,63,0,0
0,11.5,6,38,1,0
0,10.5,5,79,0,1
0,10.5,4,78,1,0
0,16,2,61,1,0
0,18,6,64,0,0
0,11.5,5,69,0,0
0,9,6,87,1,1
0,NA,8,63,1,0
0,18,7,35,1,1
0,10,6,64,1,0
0,12,7,60,0,0
0,9,5,67,1,0
0,10.5,4,74,0,0
1,10.5,8,41,1,0
0,16,9,56,0,0
0,11.5,6,42,1,0
1,11.5,8,38,1,0
0,11.5,8,64,1,0
0,12,3,80,1,0
0,10.5,5,62,0,0
0,12,5,74,1,0
0,18,4,62,1,0
0,12,5,64,0,0
0,10.5,4,77,1,1
0,11.5,9,38,1,0
0,15,5,88,0,0
0,10,5,88,1,0
0,16,4,83,1,0
0,14.5,6,50,1,0
0,18,8,53,0,0
0,12,9,53,0,0
0,18,8,54,1,0
1,14.5,8,52,0,0
0,12,9,48,0,0
1,12,5,59,1,0
0,9,5,63,0,0
0,11,3,75,1,0
0,18,6,64,0,0
0,16,8,60,1,0
0,14.5,8,38,1,0
0,18,4,66,0,0
0,13,7,64,1,0
0,12,6,43,0,0
0,NA,3,68,1,0
0,15,6,69,0,0
0,12,9,44,0,0
0,18,10,62,1,0
0,18,8,65,0,0
0,15,8,61,1,0
0,12,9,60,0,0
0,16,7,37,0,0
0,11.5,5,64,1,0
0,13.5,2,27,1,0
0,18,7,65,0,0
0,12,7,66,0,0
0,18,8,65,1,0
0,16,8,38,0,0
0,10.5,10,75,0,0
0,11.5,8,47,1,0
0,10.5,3,26,0,0
0,10.5,9,75,1,0
0,11.5,7,39,0,0
0,11.5,5,48,1,0
0,NA,9,28,1,0
0,11.5,6,61,0,0
0,15,4,61,1,0
1,12,8,40,1,0
0,15,5,68,1,0
0,9,7,64,0,0
1,11.5,5,31,1,0
1,11.5,9,50,0,0
0,12,3,48,0,0
0,11.5,7,46,1,0
0,9,2,86,1,0
0,10,5,63,0,0
0,10.5,5,63,1,0
0,10.5,7,35,0,0
0,12,5,56,0,0
0,10.5,5,59,1,0
0,10.5,2,66,1,0
0,18,7,70,0,1
0,15,6,50,0,0
0,18,7,64,1,0
0,18,7,62,0,0
0,12,9,67,0,0
0,16,8,62,1,0
0,11,4,80,1,0
0,13,9,49,1,0
0,12,8,55,0,1
0,10,8,28,1,0
0,11.5,8,25,0,0
0,12,5,68,1,0
0,15,5,69,0,0
0,NA,5,73,1,0
0,12,5,71,0,0
0,12,8,44,1,0
0,11,7,84,0,0
0,15,9,46,1,0
0,15,10,25,1,0
0,12,5,70,0,0
0,11.5,8,68,1,0
0,16,7,39,1,0
0,13,5,79,0,0
0,18,7,30,0,0
0,11.5,9,34,0,0
0,11.5,8,44,1,0
0,13,7,51,1,0
0,12,3,54,0,0
0,14.5,8,27,0,0
0,12,9,24,1,0
0,11.5,7,67,0,0
0,9,4,85,1,0
0,18,4,58,0,0
0,12,6,50,1,1
0,13,7,24,0,1
0,NA,5,85,1,0
0,10.5,6,49,0,0
0,13,6,48,1,0
0,11.5,7,26,0,0
0,11.5,7,20,1,0
0,18,8,42,1,0
0,12,7,56,0,0
0,11.5,8,50,1,0
0,18,9,30,1,0
0,10,9,21,1,0
0,7,7,53,1,0
1,11.5,7,32,0,0
0,11.5,4,45,1,0
0,9,6,74,0,0
0,9,4,71,1,0
0,11,5,77,0,0
0,11.5,2,62,1,0
0,12,7,56,0,1
0,12,7,55,1,0
0,18,7,32,1,0
0,13,8,23,0,0
0,12,7,51,1,0
0,11.5,6,29,0,0
0,13,8,24,0,0
0,9,2,95,1,0
0,12,8,55,0,0
0,11.5,8,55,1,0
0,13,6,86,0,0
0,14.5,8,56,0,0
0,13,7,49,1,0
0,18,10,31,1,0
0,18,8,54,1,0
0,18,2,55,1,0
0,NA,6,64,0,0
0,15,9,55,1,0
0,15,8,28,0,0
0,10.5,5,73,1,0
0,11.5,5,66,1,0
0,11.5,7,70,0,0
0,12,8,73,1,1
0,12,5,81,0,0
0,11.5,0,50,0,0
0,18,2,72,0,1
0,11.5,5,72,1,1
0,18,6,67,0,0
0,11.5,7,65,1,0
0,18,7,41,0,0
0,11,5,71,1,0
0,12,3,48,0,0
0,18,8,70,0,0
0,11,4,76,0,0
0,16,5,77,0,0
0,12,4,73,1,0
0,12,6,45,0,0
0,18,2,84,1,1
0,13,5,62,1,0
0,18,8,55,1,1
0,10,6,54,0,1
0,13,3,51,1,0
0,11.5,4,48,0,0
0,16,7,57,1,0
0,12,4,58,0,0
0,10,6,36,0,0
0,15,8,33,0,0
0,13,7,63,1,0
0,10.5,5,69,0,0
0,10.5,4,69,0,0
0,12,2,71,0,0
0,11.5,7,69,1,0
0,18,9,57,1,0
0,18,7,63,0,0
0,18,5,76,0,0
0,18,4,83,0,0
0,11.5,6,85,1,0
0,15,8,56,0,0
0,13,3,55,1,0
0,NA,7,57,1,0
0,NA,1,53,1,0
0,11.5,4,26,0,0
0,11.5,5,63,0,0
0,12,5,61,1,1
0,18,9,35,1,0
0,11.5,8,30,1,0
0,18,3,59,1,0
0,16,8,34,1,0
0,11.5,4,55,0,0
0,18,4,61,1,0
0,14.5,8,38,1,0
0,12,8,60,1,0
0,14,8,40,0,0
0,12,4,36,1,0
0,15,8,51,1,0
0,18,8,76,0,0
0,18,7,76,1,1
0,16,9,42,1,1
0,18,4,61,1,0
0,13,7,59,0,1
0,NA,9,30,0,0
0,13,7,65,0,0
0,12,7,65,1,1
0,11.5,4,37,0,1
0,16,6,71,1,0
0,10.5,0,73,1,0
0,10.5,5,72,0,0
0,12,8,53,0,0
0,13,2,50,1,0
0,11.5,6,50,0,0
0,10.5,6,74,0,0
0,10,0,72,1,1
0,11.5,5,50,1,0
0,12,1,55,0,0
0,10,6,23,0,0
0,11.5,8,50,1,0
0,15,8,26,1,0
0,13,6,49,1,0
0,NA,8,25,1,0
0,NA,9,23,0,0
0,11.5,8,46,0,0
0,11.5,6,45,1,0
0,12,6,44,0,0
0,11.5,6,44,1,0
0,11.5,8,60,1,0
0,11,4,61,0,0
0,NA,2,43,1,0
0,16,5,48,0,0
0,11.5,5,55,0,0
0,12,5,50,0,1
0,NA,7,20,1,1
0,11.5,8,45,1,0
0,NA,5,18,0,0
0,10.5,8,54,0,0
0,18,7,51,0,0
0,13,7,20,1,0
0,NA,7,18,1,0
1,10,4,46,0,0
0,NA,NA,17,1,0
0,12,10,42,1,0
0,11.5,5,61,1,0
0,18,7,48,1,0
0,11.5,5,47,0,0
0,11.5,6,50,0,0
0,11.5,8,48,0,0
0,13,6,47,0,0
0,NA,7,19,1,0
0,12,7,61,1,0
1,10.5,7,45,0,0
0,9,9,19,0,0
0,13,6,56,1,0
0,11.5,6,43,1,0
0,12,9,45,0,0
0,12,8,38,1,0
0,16,9,45,0,0
0,13,7,19,1,0
0,13,7,65,1,0
0,12,8,39,1,0
0,18,8,55,0,0
0,10,7,20,0,0
0,10.5,8,67,0,0
0,10,8,46,1,0
0,11.5,9,25,0,0
0,11.5,8,47,0,1
0,15,5,58,1,0
1,13,2,50,1,0
0,NA,7,18,1,0
0,10,7,42,0,0
0,11.5,8,43,1,0
0,NA,NA,17,0,0
0,13,8,46,1,0
0,11.5,3,37,1,0
0,13,7,67,1,0
0,NA,NA,17,0,0
0,10,9,18,0,0
0,9,3,40,0,0
0,15,8,41,1,0
1,11.5,4,41,1,0
0,NA,NA,17,1,0
0,12,5,32,1,0
0,12,6,51,1,0
0,10,10,29,0,0
0,NA,NA,17,0,0
0,10,NA,45,0,0
0,14.5,5,39,1,0
0,15,7,42,1,0
0,NA,NA,17,0,0
0,12,5,41,0,0
0,13,9,48,1,0
0,NA,9,26,0,0
0,10.5,8,48,1,0
0,11.5,6,42,1,1
0,12,7,42,0,0
0,11.5,6,46,0,0
1,11.5,7,35,1,0
0,11.5,6,41,0,0
0,11.5,7,44,0,0
0,14.5,7,34,1,0
0,13,8,39,1,0
0,11.5,7,39,0,0
1,18,6,37,1,0
0,12,4,40,0,0
0,11,9,36,1,0
0,12,9,40,0,0
0,18,8,31,1,0
0,15,4,41,0,0
0,11.5,9,39,1,0
0,11,3,49,0,0
0,11.5,6,39,0,0
0,11.5,7,41,1,0
0,11.5,6,40,0,0
0,10,7,37,0,0
0,13,6,33,0,0
0,11.5,7,33,1,0
0,18,2,35,1,0
0,11.5,5,41,1,0
0,11.5,7,39,0,0
0,14.5,6,38,1,0
0,18,9,53,0,0
0,11.5,8,67,1,0
0,11.5,4,64,0,0
0,11.5,8,64,1,0
0,11.5,2,44,1,0
0,11.5,9,56,0,0
0,13,10,55,1,0
0,11.5,9,29,0,0
0,16,6,73,1,1
0,10.5,6,57,1,1
0,12,5,55,0,1
0,10.5,5,57,0,1
0,12,6,57,1,1
0,11.5,8,35,1,1
0,11.5,8,35,1,1
0,10.5,8,42,1,1
0,9,8,76,0,1
0,16,9,55,0,0
0,16,8,53,1,0
0,10.5,8,47,0,1
0,8.5,9,44,1,1
0,13,8,23,1,1
0,10.5,7,64,0,0
0,10.5,9,63,1,1
0,14.5,9,35,1,1
0,18,7,67,1,0
0,11,6,74,1,0
0,15,9,48,1,0
0,18,7,51,0,0
0,11,7,66,0,1
0,NA,6,63,1,1
0,11.5,8,57,0,1
0,12,8,52,1,1
0,NA,9,33,1,1
0,18,9,31,1,1
0,16,7,63,0,0
0,18,8,53,1,1
0,12,10,23,1,1
0,12,3,81,1,1
0,10,4,58,1,1
0,14.5,9,38,0,1
0,10.5,10,58,0,0
0,9,8,54,1,1
1,NA,10,24,1,1
0,11.5,7,36,1,0
0,9,4,86,1,1
0,18,8,45,0,0
0,13,9,46,0,0
0,16,4,66,0,0
0,11.5,7,62,1,0
0,10.5,10,38,0,0
0,11.5,8,31,1,0
0,10.5,9,41,0,0
0,14.5,7,42,1,0
0,NA,NA,17,0,0
0,11.5,6,39,0,1
0,14.5,7,68,0,1
0,14.5,5,64,1,1
0,12,10,42,0,1
0,11.5,4,49,0,0
0,10,5,54,1,0
0,10.5,9,37,1,0
0,13,9,50,1,0
0,16,9,48,0,0
0,11.5,8,66,1,0
0,12,8,38,0,0
0,16,8,35,1,0
0,NA,6,30,0,0
0,11.5,6,56,0,1
0,12,6,56,1,1
0,13,4,31,1,1
0,15,8,49,0,0
0,12,5,38,1,0
0,12,7,54,0,0
0,11.5,7,53,1,0
0,11.5,9,75,1,1
0,12,7,64,1,1
0,11,10,41,1,1
0,12,8,47,0,1
0,12,3,91,0,1
0,12,8,80,1,1
0,18,8,59,0,0
0,13,7,55,1,0
0,11.5,4,46,0,1
0,9,10,35,1,1
0,9,3,52,1,1
0,11.5,10,55,0,1
0,9,10,18,0,1
0,15,5,67,0,1
1,15,5,51,1,1
0,13,8,20,0,1
0,12,6,51,0,1
0,12,7,50,1,0
0,12,9,52,0,0
0,10.5,5,77,0,1
0,10.5,2,75,1,1
0,13,7,50,1,0
0,11.5,5,46,1,0
0,18,9,46,0,0
0,15,8,54,0,1
0,18,7,54,1,0
0,11.5,9,21,0,0
0,10,8,19,0,0
0,9,5,65,1,1
0,10.5,6,60,0,1
1,10.5,5,45,0,1
0,12,8,53,1,1
0,13,8,71,0,1
0,15,8,66,0,1
0,12,5,63,1,0
0,18,9,30,1,1
0,NA,10,29,1,1
0,16,8,25,0,1
0,11.5,4,61,1,0
0,10.5,7,57,0,0
0,10.5,10,53,0,1
0,12,6,55,1,1
0,9,7,28,0,1
0,14.5,8,37,0,1
1,10.5,3,47,0,0
0,15,3,56,0,1
0,13,7,68,0,1
0,12,5,75,1,0
0,12,8,57,0,1
0,11.5,8,55,0,0
0,10,8,26,1,0
0,12,3,58,0,1
0,15,7,61,1,1
0,15,7,52,0,1
0,10.5,7,60,0,1
0,11.5,8,62,1,1
0,11.5,7,41,0,1
0,10,9,37,0,1
0,16,9,64,0,1
0,18,4,58,0,1
0,13,9,62,1,1
0,10.5,7,52,0,1
0,11.5,7,51,1,1
0,13.5,9,26,1,1
0,10.5,5,48,0,1
0,NA,10,18,0,1
0,11.5,5,71,0,1
0,10.5,6,37,1,1
0,9,9,18,1,1
0,10,9,18,1,1
0,10.5,7,37,1,0
0,11.5,6,47,1,0
0,10,5,44,0,0
0,12,5,45,1,1
0,18,8,59,1,0
0,15,6,60,0,0
0,18,8,77,0,0
0,18,9,74,0,0
0,16,5,71,1,0
0,18,8,58,1,0
0,18,7,65,0,0
0,14.5,8,33,0,0
0,18,10,52,0,0
0,18,8,48,1,0
0,18,9,63,0,0
0,18,9,61,1,0
0,13,9,60,1,0
0,18,9,47,1,0
0,18,9,52,0,0
0,18,8,75,1,0
0,18,7,73,0,0
0,18,7,57,1,0
0,18,7,56,1,0
0,15,6,64,0,0
0,NA,8,30,1,0
0,18,3,60,1,0
0,18,9,59,0,0
0,14.5,8,55,1,0
0,18,8,72,0,0
0,18,9,72,1,0
0,18,8,59,0,0
0,16,10,31,1,0
0,18,8,68,0,0
0,18,4,60,1,0
0,12,6,28,0,0
0,13,9,25,0,0
0,13,8,30,0,0
0,11.5,5,75,0,0
0,15,5,64,1,0
0,16,5,38,1,0
0,18,7,86,1,0
0,18,7,85,0,0
0,18,6,60,0,0
0,18,7,59,1,0
0,16,7,53,1,0
0,11.5,8,50,0,0
0,NA,NA,17,1,0
0,12,7,82,1,0
0,18,7,55,0,0
0,18,10,54,1,0
0,18,9,28,0,0
0,13,8,25,1,0
0,18,4,61,1,0
0,18,6,67,1,0
0,18,7,65,0,0
0,18,5,63,1,1
0,16,6,57,0,1
0,18,3,60,1,0
0,14.5,8,27,1,0
0,18,8,50,0,0
0,12,7,52,1,0
0,13,7,25,0,0
0,NA,NA,17,0,0
0,11.5,7,59,0,0
0,13.5,5,53,1,0
0,NA,9,18,1,0
0,12,9,66,0,0
0,18,7,69,1,0
0,18,9,30,0,0
0,13,5,69,0,0
0,18,4,66,1,0
0,11.5,7,69,0,0
0,10.5,9,66,1,0
0,18,7,64,1,0
0,18,8,65,0,0
0,18,8,73,0,0
0,11.5,9,72,1,1
0,18,7,73,0,0
0,18,5,72,1,0
0,10.5,5,63,1,0
0,14.5,7,54,1,0
0,14.5,10,67,1,0
0,12,9,67,1,0
0,13,8,73,0,0
0,18,6,77,1,0
0,18,7,60,0,0
0,18,5,57,1,0
0,18,3,27,1,0
0,18,7,26,1,0
0,13,8,23,0,0
0,13,8,21,0,0
0,18,6,83,0,0
0,18,7,81,1,0
0,15,5,62,0,0
0,12,7,56,1,0
0,11,3,54,0,0
0,18,7,53,1,0
0,13,10,23,1,0
0,NA,8,20,1,0
0,10.5,3,68,0,0
0,10.5,5,67,1,0
0,18,5,77,0,1
0,18,8,64,0,0
0,18,8,60,1,0
0,18,8,34,0,0
0,16,8,31,0,0
